"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Subspecies - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","IBRA 7 Regions","IMCRA 4 Regions","State - parsed","Local Government Areas","Minimum Elevation In Metres","Maximum Elevation In Metres","Minimum Depth In Meters","Maximum Depth In Meters","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Outlier for layer","Taxon identification issue","Location Quality","Data Resource ID","Data Resource Name","record _ number"
"b8070045-8c6d-44de-bdd1-ce505d32d1ad","1054621","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.851285","137.05531","","-15.851285","137.05531","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-02","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"f24d7c38-c760-4a84-8877-5df31509d5b4","JM4562","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Wellesley Gp, Gulf of Carpentaria","-17.116667","139.6","","-17.116667","139.6","","Australia","Gulf Plains","","Queensland","Mornington (S)","","","","","","1976","04","1976-04-07","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"8ed4dc16-31ec-4784-8354-e9cda8f95400","1054622","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.7431016666667","136.713051666667","","-15.7431016666667","136.713051666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-02","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"3e6397f9-cff4-4126-a14e-b46de87e8a25","1054624","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-14.686448","135.490766","","-14.686448","135.490766","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-09","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"1ce89299-46a0-47b3-9590-84c5a405a91b","1054625","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-13.6123016666667","136.659546666667","","-13.6123016666667","136.659546666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-05","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"cebfa572-1cfd-41f9-a9cd-39ff2280429a","29408-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-33.903537065","151.268439764","GDA94","-33.903537064","151.268439764","1000.0","Australia","","Central Eastern Shelf Province","New South Wales","Waverley (A)","0.0","0.0","","","KROM-HO","1953","07","1953-07-17","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"5801ea93-ffb6-4a4e-8621-56a5d9f3e2fa","1054623","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.74143","136.701786666667","","-15.74143","136.701786666667","100.0","Australia","Gulf Coastal","","Northern Territory","Roper Gulf (S)","","","","","","2014","11","2014-11-02","","HumanObservation","","","noIssue","false","dr361","Fauna Atlas N.T.",""
"22094c6d-8188-4988-bb85-a657e4c0143e","JM4590","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Wellesley Gp, Gulf of Carpentaria","-17.116667","139.6","","-17.116667","139.6","","Australia","Gulf Plains","","Queensland","Mornington (S)","","","","","","1977","04","1977-04-21","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"5528bfb6-62a5-4fde-a561-13f4f28a3818","1054626","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-13.64602","136.78028","","-13.64602","136.78028","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-05","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"d102456e-f615-461c-a273-0ccf974d92ca","1054627","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-13.6907866666667","136.802366666667","","-13.6907866666667","136.802366666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-05","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"daf008d1-95ba-47d0-8723-a57c578eba8e","JM4674","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Badu, Torres Str","-10.116667","142.116667","","-10.116667","142.116667","","Australia","Cape York Peninsula","","Queensland","Torres Strait Island (R)","","","","","","1979","04","1979-04-11","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"4713db2a-db1d-4107-aa0a-ba77fc4d0476","JM4675","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Badu, Torres Str","-10.116667","142.116667","","-10.116667","142.116667","","Australia","Cape York Peninsula","","Queensland","Torres Strait Island (R)","","","","","","1979","04","1979-04-11","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"04648d6d-766b-447f-9c42-01b5c973266c","30450-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-29.431187314","153.359864597","GDA94","-29.431187313","153.359864597","100.0","Australia","South Eastern Queensland","","New South Wales","Clarence Valley (A)","0.0","0.0","","","BELC","1993","08","1993-08-26","HumanObservation","HumanObservation","","","noIssue","false","dr368","OEH Atlas of NSW Wildlife",""
"7bf66032-4bc2-4041-80a2-d4a75ef36c5e","urn:gaiaguide.info:identification:4oEQEmlp","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Lizard Island, Queensland","-14.688885","145.457954","WGS84","-14.688885","145.457954","836.0","Australia","","Northeast Shelf Transition","Queensland","","","","","","Anne Hoggett","2011","04","2011-04-15","Observation","HumanObservation","","","noIssue","true","dr714","Gaia Guide",""
"17872098-62a4-45a6-845d-ab290d3a9d62","urn:gaiaguide.info:identification:g7PjVGCG","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Lizard Island, Queensland","-14.686063","145.443663","WGS84","-14.686063","145.443663","36.9","Australia","","Northeast Shelf Transition","Queensland","","","","","","Anne Hoggett","2012","04","2012-04-06","Observation","HumanObservation","","","noIssue","true","dr714","Gaia Guide",""
"f1aeef71-1c39-4b85-93ee-c43feb0408a4","3620-LI","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-28.909760347","153.551924883","GDA94","-28.909760346","153.551924883","100.0","Australia","","Central Eastern Shelf Transition","New South Wales","Ballina (A)","0.0","0.0","","","TARPL","1993","08","1993-08-19","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"c7e3b68d-0424-49cd-8f8c-7cce345d0095","NSSD-4174","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","North side Deliverance Is","-9.51666641235352","141.566665649414","","-9.51666641235352","141.566665649414","500.0","Australia","","","Queensland","","","","0.0","0.0","","1989","04","1989-04-20","O","HumanObservation","","","noIssue","true","dr744","Ocean Biogeographic Information System",""
"7e294409-c463-4e42-91ba-e9cf5989439e","NSSD-6050","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","","-14.6","125.8","","-14.6","125.8","500.0","Australia","Northern Kimberley","","Western Australia","Wyndham-East Kimberley (S)","","","0.0","0.0","","1999","04","","O","HumanObservation","","","noIssue","false","dr744","Ocean Biogeographic Information System",""
"625fed41-11a6-4b24-b9ec-7897fd21f99d","M.32064.001","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon (Müller, 1776)","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AM","Mammalogy","","-16.550","139.400","","-16.55","139.4","10000.0","Australia","Gulf Plains","","Queensland","Mornington (S)","","","","","Hughes, H","1975","08","1975-08-01","PreservedSpecimen","PreservedSpecimen","","","noIssue","false","dr340","Australian Museum provider for OZCAM",""
"76a5fe97-ce0a-42cb-a542-821b82471a61","NSSD-6051","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","","-10.5166666667","142.216666667","","-10.5166666667","142.216666667","500.0","Australia","","Northern Shelf Province","Queensland","","","","0.0","0.0","","1999","05","1999-05-09","HumanObservation","HumanObservation","","","noIssue","true","dr93","National Whale and Dolphin Sightings and Strandings Database",""
"1af2246b-7e63-4ef4-9f3c-d2e4fa55cc9d","U5056","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","MAGNT","Mammal","Casuarina Beach, Darwin","-12.3666666666666667","130.8333333333333333","","-12.366666666666667","130.83333333333334","","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","","1999","08","1999-08-31","Preserved Specimen","PreservedSpecimen","","","noIssue","true","dr343","Northern Territory Museum and Art Gallery provider for OZCAM",""
"f8fa21c0-c308-46ca-9cd9-9a3f94e29ded","NSSD-6053","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","","-16.6","122.8","","-16.6","122.8","500.0","Australia","Dampierland","","Western Australia","Broome (S)","","","0.0","0.0","","1999","05","","HumanObservation","HumanObservation","","","noIssue","false","dr93","National Whale and Dolphin Sightings and Strandings Database",""
"af0c0369-eb58-45f2-a50c-d7b5a2e31732","M.10850","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon (Müller, 1776)","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AM","Mammalogy","","-16.550","139.400","","-16.55","139.4","10000.0","Australia","Gulf Plains","","Queensland","Mornington (S)","","","","","Hughes, H","1975","08","1975-08-01","PreservedSpecimen","PreservedSpecimen","","","noIssue","false","dr340","Australian Museum provider for OZCAM",""
"4d68ddad-0d8c-4c61-9d77-9af9d79f9ad9","1302236","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","","-12.32117","130.91763","","-12.32117","130.91763","5.0","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","Palmer, Carol","2008","10","2008-10-31","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"11b24057-19d3-4522-9291-9056b14ac0e7","M.10849","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon (Müller, 1776)","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AM","Mammalogy","","-16.550","139.400","","-16.55","139.4","10000.0","Australia","Gulf Plains","","Queensland","Mornington (S)","","","","","Hughes, H","1975","08","1975-08-01","PreservedSpecimen","PreservedSpecimen","Male","","noIssue","false","dr340","Australian Museum provider for OZCAM",""
"91904c36-69f6-40a9-81fd-8fa1a9b08d92","JM10649","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Lamb I","-27.616667","153.383333","","-27.616667","153.383333","","Australia","South Eastern Queensland","","Queensland","Redland (C)","","","","","","1994","08","1994-08-08","Preserved specimen","PreservedSpecimen","Male","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"21a8961c-2bf3-457a-b6dd-cf55415cec36","M41179","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","WAM","MAMM","","-20.9","116.7","","-20.9","116.7","10000.0","Australia","Pilbara","","Western Australia","Roebourne (S)","","","","","OLIVER,G.A.","1988","08","","PreservedSpecimen","PreservedSpecimen","","el865","noIssue","false","dr348","Western Australian Museum provider for OZCAM",""
"58737bd8-eb64-4724-92c8-1ccea5bad7bb","1302244","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","","-12.43292","130.82558","","-12.43292","130.82558","5.0","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","Palmer, Carol","2009","10","2009-10-30","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"0dbfb08a-9105-4df6-8066-c064d8fa1029","M41181","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","WAM","MAMM","","-23.2","113.8","","-23.2","113.8","10000.0","Australia","Carnarvon","","Western Australia","Carnarvon (S)","","","","","CARTLEDGE,B.","1990","08","","PreservedSpecimen","PreservedSpecimen","","el865","noIssue","false","dr348","Western Australian Museum provider for OZCAM",""
"6e2ae4f1-86ce-4d61-9919-d5ef4b94c4c0","JM4669","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Moreton Bay","-27.283333","153.25","","-27.283333","153.25","","Australia","","Central Eastern Shelf Transition","Queensland","","","","","","","1981","03","1981-03-26","Preserved specimen","PreservedSpecimen","","","noIssue","true","dr344","Queensland Museum provider for OZCAM",""
"4f71bc69-f5e1-4075-a2fc-e18c2b96f9ac","1054628","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-13.8774783333333","136.086931666667","","-13.8774783333333","136.086931666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-07","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"5b9b0f59-ba19-43e0-814a-03159a816f8d","JM4670","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Moreton Bay","-27.283333","153.25","","-27.283333","153.25","","Australia","","Central Eastern Shelf Transition","Queensland","","","","","","","1981","03","1981-03-26","Preserved specimen","PreservedSpecimen","","","noIssue","true","dr344","Queensland Museum provider for OZCAM",""
"cae8e02d-3546-46a0-b3df-3a06fe82bc87","JM4673","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Booroloola","-15.95","136.316667","AGD66","-15.95","136.32","1000.0","Australia","Gulf Coastal","","Northern Territory","Roper Gulf (S)","","","","","","1984","03","1984-03-30","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"429597c7-7298-4401-95ab-ad7ff3ccda03","1054629","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.2042233333333","135.968133333333","","-15.2042233333333","135.968133333333","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-03","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"ab10165c-9b8d-4dbc-8db6-5e3237d782c8","M11620","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","","Sirenia","Dugongidae","Dugong","Dugong dugon","","ANWC","Mammals","SOUTH WEST ISLAND, SIR EDWARD PELLEW GROUP","-15.7167","136.6667","","-15.7167","136.6667","2000.0","Australia","Gulf Coastal","","Northern Territory","Roper Gulf (S)","","","","","","1966","07","1966-07-05","PreservedSpecimen","PreservedSpecimen","not recorded","","noIssue","false","dr341","Australian National Wildlife Collection provider for OZCAM",""
"6aee4b6f-be06-45ce-aff6-80ed4a6fcef4","JM4672","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Booroloola","-15.95","136.316667","AGD66","-15.95","136.32","1000.0","Australia","Gulf Coastal","","Northern Territory","Roper Gulf (S)","","","","","","1984","03","1984-03-30","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"d0ee684c-4f75-4fb2-a88b-e9c849c15ce4","NSSD-6052","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","","-16.6","123.0","","-16.6","123.0","500.0","Australia","","Northwest Shelf Transition","Western Australia","","","","0.0","0.0","","1999","04","","O","HumanObservation","","","noIssue","true","dr744","Ocean Biogeographic Information System",""
"0caf827c-61d0-46f9-88fe-a25026f57a4e","U5054","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","MAGNT","Mammal","Cullen Bay, Darwin Harbour","-12.45","130.8333333333333333","","-12.45","130.83333333333334","","Australia","Darwin Coastal","","Northern Territory","Darwin (C)","","","","","","1999","07","1999-07-20","Preserved Specimen","PreservedSpecimen","","","noIssue","false","dr343","Northern Territory Museum and Art Gallery provider for OZCAM",""
"8bff9921-fc55-45c6-a2b5-31bc4d0eda4c","U5055","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","MAGNT","Mammal","Casuarina Beach, Darwin","-12.3833333333333333","130.8333333333333333","","-12.383333333333333","130.83333333333334","","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","","1998","07","1998-07-09","Preserved Specimen","PreservedSpecimen","","","noIssue","true","dr343","Northern Territory Museum and Art Gallery provider for OZCAM",""
"d381287b-346a-4a28-af96-a311891c46ff","1054630","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.2911033333333","136.129055","","-15.2911033333333","136.129055","100.0","","","Northern Shelf Province","","","","","","","","2014","11","2014-11-03","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"7cd91396-17b1-4cd8-94b2-1567993c1f83","1054631","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.7730366666667","136.731058333333","","-15.7730366666667","136.731058333333","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-02","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"e19dfc1b-9b2e-4aac-985d-30c2ff822e25","A22481","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","USNM","Vertebrate Zoology; Mammals","Sydney","","","","","","","Australia","","","","","","","","","W. Macleay","1883","03","1883-03-03","S","PreservedSpecimen","","","noIssue","","dr695","GBIF records",""
"0c269e88-d6cf-4fd9-b809-16e1a1f3a2c6","1054632","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-14.6832866666667","135.555338333333","","-14.6832866666667","135.555338333333","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-09","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"9bab754d-f19a-4dcf-b46a-519179c07ba4","1054633","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-14.6832866666667","135.555338333333","","-14.6832866666667","135.555338333333","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-09","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"03589a1b-862b-420e-bbdb-51a5cfd917d4","A22481.7423405","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","USNM","Vertebrate Zoology; Mammals","Sydney","","","","","","","Australia","","","","","","","","","W. Macleay","1883","03","1883-03-03","S","PreservedSpecimen","","","noIssue","","dr695","GBIF records",""
"3d8d19d6-e52a-4cd7-9c17-c2d0f333d795","1054634","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-13.721325","136.786526666667","","-13.721325","136.786526666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-05","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
